"CED_NAME_2021","POA_CODE_2021","STATE_NAME_2021","Person","Dwelling","AREA_ALBERS_SQKM","poa_count","double_counted_POA","POA_Allocation","CED_CODE_2021"
"New England","2370","New South Wales",7747,3899,4244.6906,53,2,0.99768190598841,"130"
"New England","2371","New South Wales",1142,732,1900.6028,53,1,1,"130"
"New England","2372","New South Wales",4804,2679,4894.7861,53,1,1,"130"
"New England","2381","New South Wales",116,54,185.9838,53,2,0.115422885572139,"130"
"New England","2390","New South Wales",41,16,365.8072,53,2,0.00481277145204836,"130"
"New England","2400","New South Wales",3,0,42.7302,53,2,0.000311655931851236,"130"
"New England","2401","New South Wales",299,115,559.3453,53,2,1,"130"
"New England","2402","New South Wales",1740,830,1631.0064,53,1,1,"130"
"New England","2403","New South Wales",711,323,949.7942,53,1,1,"130"
"New England","2404","New South Wales",1282,715,1313.3289,53,1,1,"130"
"New England","2408","New South Wales",314,167,1561.154,53,1,1,"130"
"New England","2409","New South Wales",51,25,266.2989,53,2,0.0477975632614808,"130"
"New England","2410","New South Wales",223,126,1293.0783,53,1,1,"130"
"New England","2411","New South Wales",91,45,339.7154,53,2,0.928571428571429,"130"
"New England","2440","New South Wales",0,0,15.1302,53,3,0,"130"
"New England","2453","New South Wales",150,105,348.4897,53,3,0.0542299349240781,"130"
"New England","2460","New South Wales",0,0,12.1909,53,2,0,"130"
"New England","2469","New South Wales",705,387,540.3196,53,2,0.162442396313364,"130"
"New England","2475","New South Wales",344,208,404.2252,53,2,0.870886075949367,"130"
"New England","2476","New South Wales",369,256,603.2623,53,2,0.434117647058824,"130"
"New England","2850","New South Wales",31,8,94.0524,53,2,0.00164160135564499,"130"
"New England","4375","New South Wales",20,18,9.8281,53,1,1,"130"
"New England","4377","New South Wales",88,59,128.5994,53,1,1,"130"
"New England","4380","New South Wales",140,98,197.9126,53,1,1,"130"
"New England","4383","New South Wales",169,111,52.5344,53,1,1,"130"
"New England","4385","New South Wales",65,49,578.7454,53,1,1,"130"
"Newcastle","2285","New South Wales",931,364,4.2249,19,3,0.028679687018668,"131"
"Newcastle","2287","New South Wales",40776,15973,37.1858,19,1,1,"131"
"Newcastle","2289","New South Wales",15096,6234,7.4341,19,2,0.745481481481482,"131"
"Newcastle","2291","New South Wales",14279,6071,7.1942,19,1,1,"131"
"Newcastle","2292","New South Wales",2618,1237,2.873,19,1,1,"131"
"Newcastle","2293","New South Wales",3303,1763,1.326,19,1,1,"131"
"Newcastle","2294","New South Wales",2051,991,2.0392,19,1,1,"131"
"Newcastle","2295","New South Wales",4051,1889,3.6816,19,2,0.500432365657813,"131"
"Newcastle","2296","New South Wales",2029,1014,0.7062,19,1,1,"131"
"Newcastle","2297","New South Wales",1799,758,0.801,19,1,1,"131"
"Newcastle","2298","New South Wales",10123,4405,4.0311,19,1,1,"131"
"Newcastle","2299","New South Wales",11897,5056,5.2319,19,1,1,"131"
"Newcastle","2300","New South Wales",12087,7389,3.4557,19,1,1,"131"
"Newcastle","2302","New South Wales",1411,983,0.8095,19,1,1,"131"
"Newcastle","2303","New South Wales",9717,4706,3.0401,19,1,1,"131"
"Newcastle","2304","New South Wales",15840,7223,39.3891,19,1,1,"131"
"Newcastle","2305","New South Wales",13149,5409,8.894,19,1,1,"131"
"Newcastle","2307","New South Wales",4545,2064,6.5582,19,1,1,"131"
"Newcastle","2308","New South Wales",1358,6,1.7907,19,1,1,"131"
"Page","2365","New South Wales",0,0,177.6051,21,2,0,"133"
"Page","2370","New South Wales",18,13,524.7317,21,2,0.00231809401159047,"133"
"Page","2450","New South Wales",11632,4677,643.7086,21,2,0.248218172506508,"133"
"Page","2453","New South Wales",445,261,1192.8962,21,3,0.160882140274765,"133"
"Page","2456","New South Wales",17138,7538,205.4443,21,1,1,"133"
"Page","2460","New South Wales",31165,13467,6618.1586,21,2,1,"133"
"Page","2462","New South Wales",2533,1536,470.532,21,1,1,"133"
"Page","2463","New South Wales",8342,3844,549.2925,21,1,1,"133"
"Page","2464","New South Wales",7074,4417,102.8533,21,1,1,"133"
"Page","2465","New South Wales",343,158,23.5903,21,1,1,"133"
"Page","2466","New South Wales",1777,1334,14.3561,21,1,1,"133"
"Page","2469","New South Wales",3635,1846,3273.0551,21,2,0.837557603686636,"133"
"Page","2470","New South Wales",15494,6677,1256.5159,21,1,1,"133"
"Page","2471","New South Wales",2830,1085,442.1506,21,1,1,"133"
"Page","2472","New South Wales",1981,868,466.4076,21,1,1,"133"
"Page","2473","New South Wales",3215,1953,31.366,21,1,1,"133"
"Page","2474","New South Wales",6495,3257,1537.5939,21,1,1,"133"
"Page","2475","New South Wales",51,28,90.498,21,2,0.129113924050633,"133"
"Page","2476","New South Wales",481,247,202.0731,21,2,0.565882352941177,"133"
"Page","2477","New South Wales",11148,4832,156.6447,21,2,0.974731135787357,"133"
"Page","2480","New South Wales",44561,19887,1287.4582,21,2,0.975225964589762,"133"
"Parkes","2329","New South Wales",40,29,199.3579,67,2,0.0188857412653447,"134"
"Parkes","2340","New South Wales",325,158,317.6969,67,2,0.00620821394460363,"134"
"Parkes","2342","New South Wales",105,56,245.4132,67,2,0.226293103448276,"134"
"Parkes","2356","New South Wales",119,73,542.7306,67,1,1,"134"
"Parkes","2357","New South Wales",4068,1989,3305.5418,67,1,1,"134"
"Parkes","2379","New South Wales",295,156,1114.41,67,1,1,"134"
"Parkes","2380","New South Wales",11110,4986,2089.1897,67,1,1,"134"
"Parkes","2381","New South Wales",889,410,986.8874,67,2,0.884577114427861,"134"
"Parkes","2382","New South Wales",1382,726,1826.3389,67,1,1,"134"
"Parkes","2386","New South Wales",302,152,1979.4029,67,1,1,"134"
"Parkes","2387","New South Wales",207,102,1388.5196,67,1,1,"134"
"Parkes","2388","New South Wales",2545,1201,6699.0871,67,1,1,"134"
"Parkes","2390","New South Wales",8478,3934,3851.3,67,2,0.995187228547952,"134"
"Parkes","2395","New South Wales",718,433,1113.5695,67,1,1,"134"
"Parkes","2396","New South Wales",843,385,1826.7503,67,1,1,"134"
"Parkes","2397","New South Wales",271,162,1694.9079,67,1,1,"134"
"Parkes","2398","New South Wales",248,97,953.5519,67,1,1,"134"
"Parkes","2399","New South Wales",462,199,309.6843,67,1,1,"134"
"Parkes","2400","New South Wales",9623,4695,7035.0694,67,2,0.999688344068149,"134"
"Parkes","2401","New South Wales",0,0,93.448,67,2,0,"134"
"Parkes","2405","New South Wales",497,282,3418.239,67,1,1,"134"
"Parkes","2406","New South Wales",576,378,2202.6515,67,1,1,"134"
"Parkes","2409","New South Wales",1016,420,1340.8662,67,2,0.952202436738519,"134"
"Parkes","2411","New South Wales",7,3,57.213,67,2,0.0714285714285714,"134"
"Parkes","2648","New South Wales",10,9,3103.5054,67,2,0.00373692077727952,"134"
"Parkes","2665","New South Wales",229,131,1223.7982,67,3,0.114328507239141,"134"
"Parkes","2666","New South Wales",3,3,32.1168,67,2,0.000533902829684997,"134"
"Parkes","2668","New South Wales",373,199,591.2663,67,2,0.927860696517413,"134"
"Parkes","2669","New South Wales",1286,812,4894.8041,67,1,1,"134"
"Parkes","2671","New South Wales",3899,2062,2716.6806,67,1,1,"134"
"Parkes","2672","New South Wales",1518,749,1794.2389,67,1,1,"134"
"Parkes","2721","New South Wales",74,43,377.8495,67,2,0.331838565022422,"134"
"Parkes","2806","New South Wales",114,51,274.7658,67,2,0.132250580046404,"134"
"Parkes","2817","New South Wales",366,200,961.4848,67,1,1,"134"
"Parkes","2821","New South Wales",4797,2083,2339.8603,67,1,1,"134"
"Parkes","2822","New South Wales",436,204,501.7243,67,1,1,"134"
"Parkes","2823","New South Wales",1329,623,2782.3577,67,1,1,"134"
"Parkes","2824","New South Wales",2062,1054,4843.6,67,1,1,"134"
"Parkes","2825","New South Wales",2188,1149,7188.4073,67,1,1,"134"
"Parkes","2826","New South Wales",173,71,1153.7892,67,1,1,"134"
"Parkes","2827","New South Wales",3690,1801,2964.6885,67,1,1,"134"
"Parkes","2828","New South Wales",797,405,2375.64,67,1,1,"134"
"Parkes","2829","New South Wales",2931,1415,6318.8294,67,1,1,"134"
"Parkes","2830","New South Wales",44421,18299,2262.5897,67,1,1,"134"
"Parkes","2831","New South Wales",1736,768,22198.8833,67,2,0.93083109919571,"134"
"Parkes","2832","New South Wales",2160,1033,9695.0643,67,1,1,"134"
"Parkes","2833","New South Wales",639,335,5044.6803,67,1,1,"134"
"Parkes","2834","New South Wales",1971,1231,2828.007,67,1,1,"134"
"Parkes","2835","New South Wales",3793,2195,29975.1826,67,1,1,"134"
"Parkes","2836","New South Wales",900,470,31517.8004,67,1,1,"134"
"Parkes","2838","New South Wales",228,134,3487.8165,67,1,1,"134"
"Parkes","2839","New South Wales",1081,598,12282.839,67,1,1,"134"
"Parkes","2840","New South Wales",2389,1348,62474.6022,67,1,1,"134"
"Parkes","2842","New South Wales",726,391,1317.6706,67,1,1,"134"
"Parkes","2843","New South Wales",1264,609,1590.9154,67,1,1,"134"
"Parkes","2844","New South Wales",1269,702,1744.39,67,2,0.962822458270106,"134"
"Parkes","2869","New South Wales",1531,771,2103.7978,67,1,1,"134"
"Parkes","2870","New South Wales",11814,5402,2064.6372,67,1,1,"134"
"Parkes","2871","New South Wales",8398,3925,1488.3099,67,1,1,"134"
"Parkes","2873","New South Wales",570,287,3202.9936,67,1,1,"134"
"Parkes","2874","New South Wales",284,118,529.5222,67,1,1,"134"
"Parkes","2875","New South Wales",752,380,2058.5149,67,1,1,"134"
"Parkes","2876","New South Wales",499,242,935.4993,67,1,1,"134"
"Parkes","2877","New South Wales",3374,1646,14515.1212,67,1,1,"134"
"Parkes","2878","New South Wales",251,163,15111.3222,67,2,0.871527777777778,"134"
"Parkes","2879","New South Wales",577,412,13320.0094,67,1,1,"134"
"Parkes","2880","New South Wales",18075,9812,66191.4077,67,1,1,"134"
"Parramatta","2114","New South Wales",492,284,0.7428,15,2,0.0194627952055065,"135"
"Parramatta","2115","New South Wales",12711,4820,3.9347,15,1,1,"135"
"Parramatta","2116","New South Wales",7275,2851,3.7975,15,1,1,"135"
"Parramatta","2117","New South Wales",22172,8593,7.1268,15,1,1,"135"
"Parramatta","2118","New South Wales",26920,9795,7.8874,15,1,1,"135"
"Parramatta","2119","New South Wales",2666,925,1.1528,15,2,0.213553348285806,"135"
"Parramatta","2121","New South Wales",9176,3215,2.3423,15,2,0.272058823529412,"135"
"Parramatta","2122","New South Wales",2458,901,0.5325,15,2,0.078931312417713,"135"
"Parramatta","2142","New South Wales",5616,2663,4.3985,15,2,0.212349226755398,"135"
"Parramatta","2145","New South Wales",49577,19547,11.4695,15,3,0.595533826638478,"135"
"Parramatta","2146","New South Wales",12936,4748,3.5707,15,3,0.688707874141511,"135"
"Parramatta","2147","New South Wales",8,5,2.6113,15,3,0.000214442716989224,"135"
"Parramatta","2150","New South Wales",34610,16328,5.6139,15,1,1,"135"
"Parramatta","2151","New South Wales",15187,6561,6.5309,15,2,0.810146164515097,"135"
"Parramatta","2152","New South Wales",2354,1157,0.8639,15,2,0.208743460140108,"135"
"Paterson","2295","New South Wales",4044,1811,8.2952,11,2,0.499567634342187,"136"
"Paterson","2315","New South Wales",15248,9665,32.3446,11,1,1,"136"
"Paterson","2316","New South Wales",6559,3154,73.9271,11,1,1,"136"
"Paterson","2317","New South Wales",6578,3616,9.734,11,1,1,"136"
"Paterson","2318","New South Wales",13523,5033,182.5978,11,1,1,"136"
"Paterson","2319","New South Wales",6874,3234,29.6406,11,1,1,"136"
"Paterson","2320","New South Wales",27611,10960,84.6929,11,3,0.709210931881229,"136"
"Paterson","2321","New South Wales",15132,5833,69.5397,11,2,0.768199817240329,"136"
"Paterson","2322","New South Wales",23893,9092,93.3335,11,1,1,"136"
"Paterson","2323","New South Wales",24233,10279,29.9782,11,2,0.953117010816126,"136"
"Paterson","2324","New South Wales",14945,6304,128.9336,11,2,0.589035156865836,"136"
"Reid","2046","New South Wales",27367,11836,6.0148,14,1,1,"137"
"Reid","2047","New South Wales",11984,5730,2.3101,14,1,1,"137"
"Reid","2127","New South Wales",23200,12100,8.1408,14,1,1,"137"
"Reid","2128","New South Wales",3196,776,2.4493,14,1,1,"137"
"Reid","2131","New South Wales",1017,413,0.1645,14,2,0.0506322811908792,"137"
"Reid","2132","New South Wales",8529,3191,1.9973,14,2,0.792805354155047,"137"
"Reid","2134","New South Wales",18240,7892,2.4456,14,1,1,"137"
"Reid","2135","New South Wales",25437,9696,5.9396,14,1,1,"137"
"Reid","2137","New South Wales",27672,11522,7.3557,14,1,1,"137"
"Reid","2138","New South Wales",19657,8933,3.7811,14,1,1,"137"
"Reid","2140","New South Wales",20745,9093,3.7487,14,1,1,"137"
"Reid","2141","New South Wales",12663,5067,3.1888,14,2,0.413215859030837,"137"
"Reid","2144","New South Wales",0,0,0.2388,14,2,0,"137"
"Reid","2190","New South Wales",0,0,0.0122,14,2,0,"137"
"Richmond","2477","New South Wales",289,107,8.8159,14,2,0.0252688642126432,"138"
"Richmond","2478","New South Wales",31115,14496,126.3151,14,1,1,"138"
"Richmond","2479","New South Wales",5778,2379,164.5709,14,1,1,"138"
"Richmond","2480","New South Wales",1132,492,62.7109,14,2,0.0247740354102379,"138"
"Richmond","2481","New South Wales",13669,6913,131.029,14,1,1,"138"
"Richmond","2482","New South Wales",6987,3039,180.2681,14,1,1,"138"
"Richmond","2483","New South Wales",11651,5456,182.7314,14,1,1,"138"
"Richmond","2484","New South Wales",20032,8619,972.2983,14,1,1,"138"
"Richmond","2485","New South Wales",15289,8400,13.73,14,1,1,"138"
"Richmond","2486","New South Wales",32915,14384,100.3781,14,1,1,"138"
"Richmond","2487","New South Wales",15103,7163,66.6066,14,1,1,"138"
"Richmond","2488","New South Wales",3540,1545,13.626,14,1,1,"138"
"Richmond","2489","New South Wales",7890,3397,14.5419,14,1,1,"138"
"Richmond","2490","New South Wales",689,272,22.4375,14,1,1,"138"
"Riverina","2580","New South Wales",996,582,748.4183,54,3,0.0343614158559305,"139"
"Riverina","2581","New South Wales",1629,697,1327.4089,54,2,0.932455638236978,"139"
"Riverina","2582","New South Wales",13596,5449,3060.0547,54,1,1,"139"
"Riverina","2583","New South Wales",4589,2498,3382.6891,54,1,1,"139"
"Riverina","2584","New South Wales",546,289,281.3129,54,1,1,"139"
"Riverina","2585","New South Wales",234,120,260.132,54,1,1,"139"
"Riverina","2586","New South Wales",2870,1456,2323.2503,54,1,1,"139"
"Riverina","2587","New South Wales",2959,1537,921.8587,54,1,1,"139"
"Riverina","2588","New South Wales",298,155,218.0548,54,1,1,"139"
"Riverina","2590","New South Wales",7130,3511,1320.4637,54,1,1,"139"
"Riverina","2594","New South Wales",12098,5472,2418.7155,54,1,1,"139"
"Riverina","2611","New South Wales",28,11,205.4602,54,1,1,"139"
"Riverina","2618","New South Wales",1064,385,197.0011,54,1,1,"139"
"Riverina","2620","New South Wales",1956,647,406.9744,54,2,0.0438673215367019,"139"
"Riverina","2621","New South Wales",76,28,28.6856,54,2,0.0114079855899129,"139"
"Riverina","2627","New South Wales",0,0,314.4927,54,2,0,"139"
"Riverina","2629","New South Wales",0,0,162.7783,54,2,0,"139"
"Riverina","2640","New South Wales",34,16,109.8921,54,2,0.000855259848065603,"139"
"Riverina","2642","New South Wales",919,478,2624.8284,54,2,0.178031770631538,"139"
"Riverina","2645","New South Wales",10,4,133.9736,54,2,0.0381679389312977,"139"
"Riverina","2649","New South Wales",33,14,242.6128,54,1,1,"139"
"Riverina","2650","New South Wales",61063,26144,2902.5998,54,2,0.997419186226948,"139"
"Riverina","2651","New South Wales",3088,937,34.62,54,1,1,"139"
"Riverina","2652","New South Wales",3625,1543,2249.6142,54,2,0.765413851351351,"139"
"Riverina","2653","New South Wales",2634,1220,1228.8205,54,1,1,"139"
"Riverina","2655","New South Wales",1418,548,427.2763,54,1,1,"139"
"Riverina","2656","New South Wales",1338,609,1497.1368,54,1,1,"139"
"Riverina","2658","New South Wales",288,106,437.975,54,2,0.193029490616622,"139"
"Riverina","2661","New South Wales",395,58,14.7623,54,1,1,"139"
"Riverina","2663","New South Wales",5279,1970,492.6429,54,1,1,"139"
"Riverina","2665","New South Wales",1132,573,1354.0271,54,3,0.565152271592611,"139"
"Riverina","2666","New South Wales",5616,2691,2430.4687,54,2,0.999466097170315,"139"
"Riverina","2668","New South Wales",29,14,116.8469,54,2,0.0721393034825871,"139"
"Riverina","2678","New South Wales",433,4,3.5099,54,1,1,"139"
"Riverina","2701","New South Wales",2493,1068,852.1158,54,1,1,"139"
"Riverina","2702","New South Wales",809,381,439.8686,54,1,1,"139"
"Riverina","2720","New South Wales",8178,3795,728.5619,54,1,1,"139"
"Riverina","2721","New South Wales",149,75,161.6534,54,2,0.668161434977579,"139"
"Riverina","2722","New South Wales",3431,1632,1576.1373,54,1,1,"139"
"Riverina","2725","New South Wales",351,185,262.3734,54,1,1,"139"
"Riverina","2726","New South Wales",248,140,160.6689,54,1,1,"139"
"Riverina","2727","New South Wales",338,149,772.9227,54,1,1,"139"
"Riverina","2729","New South Wales",1613,703,933.1202,54,1,1,"139"
"Riverina","2730","New South Wales",1328,651,420.4856,54,1,1,"139"
"Riverina","2793","New South Wales",1069,613,648.0055,54,1,1,"139"
"Riverina","2794","New South Wales",10509,4980,1408.2658,54,1,1,"139"
"Riverina","2803","New South Wales",280,172,342.0982,54,1,1,"139"
"Riverina","2804","New South Wales",115,78,64.3923,54,2,0.049547608789315,"139"
"Riverina","2805","New South Wales",367,192,237.7946,54,2,0.899509803921569,"139"
"Riverina","2807","New South Wales",444,261,299.7008,54,1,1,"139"
"Riverina","2808","New South Wales",216,166,242.5414,54,1,1,"139"
"Riverina","2809","New South Wales",205,106,163.0067,54,1,1,"139"
"Riverina","2810","New South Wales",3152,1605,2658.971,54,1,1,"139"
"Riverina","3707","New South Wales",48,25,79.7545,54,1,1,"139"
"Robertson","2083","New South Wales",568,354,12.6819,7,2,0.342788171394086,"140"
"Robertson","2250","New South Wales",52101,22654,629.5731,7,4,0.737995410634862,"140"
"Robertson","2251","New South Wales",33689,14972,43.5444,7,1,1,"140"
"Robertson","2256","New South Wales",16023,8196,72.7648,7,1,1,"140"
"Robertson","2257","New South Wales",30391,14991,29.3795,7,1,1,"140"
"Robertson","2260","New South Wales",17685,7863,11.8973,7,2,0.731571109456441,"140"
"Robertson","2775","New South Wales",508,377,137.069,7,3,0.372161172161172,"140"
"Shortland","2259","New South Wales",17070,7933,40.3139,10,3,0.257512671976828,"141"
"Shortland","2262","New South Wales",14570,6592,18.8522,10,2,0.689475676698845,"141"
"Shortland","2280","New South Wales",27119,11386,27.927,10,1,1,"141"
"Shortland","2281","New South Wales",15292,7212,30.9078,10,1,1,"141"
"Shortland","2282","New South Wales",16161,6630,11.2261,10,1,1,"141"
"Shortland","2284","New South Wales",6386,2843,7.2883,10,2,0.506463637084622,"141"
"Shortland","2285","New South Wales",15274,6187,11.2275,10,3,0.470519376501756,"141"
"Shortland","2289","New South Wales",5154,1876,3.9789,10,2,0.254518518518519,"141"
"Shortland","2290","New South Wales",34863,14375,35.6998,10,1,1,"141"
"Shortland","2306","New South Wales",3425,1576,1.777,10,1,1,"141"
"Sydney","2000","New South Wales",27936,16563,4.2248,20,2,0.999856836077308,"142"
"Sydney","2007","New South Wales",7420,3760,0.5588,20,1,1,"142"
"Sydney","2008","New South Wales",10405,5968,0.845,20,1,1,"142"
"Sydney","2009","New South Wales",12657,6987,0.9299,20,1,1,"142"
"Sydney","2010","New South Wales",16421,10249,1.3542,20,2,0.620808287021285,"142"
"Sydney","2011","New South Wales",0,0,0.0041,20,2,0,"142"
"Sydney","2015","New South Wales",11422,6148,4.2157,20,1,1,"142"
"Sydney","2016","New South Wales",13065,7288,1.1717,20,1,1,"142"
"Sydney","2017","New South Wales",28991,17568,1.9386,20,1,1,"142"
"Sydney","2018","New South Wales",10943,5553,1.4662,20,2,0.549512905493623,"142"
"Sydney","2037","New South Wales",16627,9219,2.1374,20,1,1,"142"
"Sydney","2038","New South Wales",23,17,0.0046,20,2,0.00256438844910246,"142"
"Sydney","2039","New South Wales",8564,4139,1.7764,20,1,1,"142"
"Sydney","2040","New South Wales",5276,2317,1.6088,20,2,0.230533950887005,"142"
"Sydney","2041","New South Wales",15541,7743,2.4666,20,1,1,"142"
"Sydney","2042","New South Wales",8714,4621,0.9863,20,2,0.465367156208278,"142"
"Sydney","2043","New South Wales",9631,5236,0.8075,20,1,1,"142"
"Sydney","2050","New South Wales",9167,4737,1.468,20,2,0.97262599469496,"142"
"Sydney","2110","New South Wales",7,3,0.1792,20,2,0.000711960943856794,"142"
"Sydney","2898","New South Wales",443,251,16.2918,20,1,1,"142"
"Warringah","2060","New South Wales",15097,8937,2.6912,15,1,1,"143"
"Warringah","2061","New South Wales",6173,4273,0.6316,15,1,1,"143"
"Warringah","2062","New South Wales",7054,3503,1.4738,15,2,0.99520316027088,"143"
"Warringah","2065","New South Wales",13092,7128,1.965,15,3,0.41286660359508,"143"
"Warringah","2086","New South Wales",26,30,0.0399,15,2,0.00183163085593519,"143"
"Warringah","2088","New South Wales",28351,13507,8.6503,15,1,1,"143"
"Warringah","2089","New South Wales",10003,5592,1.2307,15,1,1,"143"
"Warringah","2090","New South Wales",13540,7239,2.0654,15,1,1,"143"
"Warringah","2092","New South Wales",7380,2465,3.1079,15,1,1,"143"
"Warringah","2093","New South Wales",23636,9110,7.529,15,1,1,"143"
"Warringah","2094","New South Wales",6164,2668,1.1683,15,1,1,"143"
"Warringah","2095","New South Wales",16246,8622,5.5668,15,1,1,"143"
"Warringah","2096","New South Wales",14927,6448,2.6936,15,1,1,"143"
"Warringah","2099","New South Wales",760,235,0.182,15,2,0.0181570585565138,"143"
"Warringah","2100","New South Wales",17718,6339,11.0772,15,2,0.805766519623448,"143"
"Watson","2136","New South Wales",3626,1403,2.5112,15,2,0.467931345980126,"144"
"Watson","2163","New South Wales",25,9,1.4103,15,3,0.00236183278223902,"144"
"Watson","2190","New South Wales",27511,8512,6.9171,15,2,1,"144"
"Watson","2191","New South Wales",6554,2422,1.7826,15,1,1,"144"
"Watson","2192","New South Wales",10520,4367,2.0229,15,2,0.790027035145689,"144"
"Watson","2193","New South Wales",1407,583,0.2894,15,3,0.0789783889980354,"144"
"Watson","2194","New South Wales",20976,8347,2.6872,15,2,0.801742919389978,"144"
"Watson","2195","New South Wales",27097,9526,3.5488,15,1,1,"144"
"Watson","2196","New South Wales",15533,4892,2.9848,15,3,0.461029324468717,"144"
"Watson","2197","New South Wales",3985,1188,1.5551,15,2,0.394398258115598,"144"
"Watson","2198","New South Wales",9868,3044,3.3233,15,1,1,"144"
"Watson","2199","New South Wales",18412,6107,4.1769,15,2,0.938956601560508,"144"
"Watson","2200","New South Wales",47962,16991,13.7683,15,2,0.998293231204729,"144"
"Watson","2212","New South Wales",0,0,0.3144,15,2,0,"144"
"Watson","2214","New South Wales",0,0,0.0509,15,2,0,"144"
"Wentworth","2000","New South Wales",4,0,0.0623,15,2,0.000143163922691482,"145"
"Wentworth","2010","New South Wales",10030,6398,0.8191,15,2,0.379191712978715,"145"
"Wentworth","2011","New South Wales",18211,13537,1.4013,15,2,1,"145"
"Wentworth","2021","New South Wales",14906,7994,4.7133,15,1,1,"145"
"Wentworth","2022","New South Wales",13502,6751,1.9228,15,1,1,"145"
"Wentworth","2023","New South Wales",10586,4661,2.3731,15,1,1,"145"
"Wentworth","2024","New South Wales",11378,4808,1.9321,15,1,1,"145"
"Wentworth","2025","New South Wales",7164,3640,1.2307,15,1,1,"145"
"Wentworth","2026","New South Wales",32699,16548,3.6477,15,1,1,"145"
"Wentworth","2027","New South Wales",7802,4728,1.3761,15,1,1,"145"
"Wentworth","2028","New South Wales",4695,2614,0.7929,15,1,1,"145"
"Wentworth","2029","New South Wales",9930,4740,2.5286,15,1,1,"145"
"Wentworth","2030","New South Wales",14418,5613,4.6636,15,1,1,"145"
"Wentworth","2031","New South Wales",21091,9948,2.7215,15,2,0.623809523809524,"145"
"Wentworth","2034","New South Wales",2907,1262,0.4301,15,2,0.143413912185496,"145"
"Werriwa","2167","New South Wales",3462,1073,0.9028,9,2,0.329056173367551,"146"
"Werriwa","2168","New South Wales",43357,14144,12.3727,9,1,1,"146"
"Werriwa","2170","New South Wales",42940,13328,17.837,9,3,0.37931186785036,"146"
"Werriwa","2171","New South Wales",27316,7581,17.9023,9,1,1,"146"
"Werriwa","2174","New South Wales",12068,3780,6.0563,9,1,1,"146"
"Werriwa","2177","New South Wales",12634,3736,3.6592,9,2,0.737967289719626,"146"
"Werriwa","2178","New South Wales",1614,508,20.667,9,2,0.414271047227926,"146"
"Werriwa","2179","New South Wales",6824,2271,15.2594,9,3,0.420197044334975,"146"
"Werriwa","2557","New South Wales",1708,538,11.576,9,3,0.0850767085076709,"146"
"Whitlam","2526","New South Wales",1262,417,2.8294,11,2,0.0780312867124219,"147"
"Whitlam","2527","New South Wales",25981,9554,88.2459,11,2,0.998539528805873,"147"
"Whitlam","2528","New South Wales",21104,9201,8.9093,11,2,0.889188505940844,"147"
"Whitlam","2529","New South Wales",29132,11135,40.4513,11,1,1,"147"
"Whitlam","2530","New South Wales",34919,13372,80.0186,11,1,1,"147"
"Whitlam","2571","New South Wales",468,177,26.3216,11,2,0.0364032358431861,"147"
"Whitlam","2575","New South Wales",17326,7047,780.508,11,1,1,"147"
"Whitlam","2576","New South Wales",14236,6751,174.2442,11,1,1,"147"
"Whitlam","2577","New South Wales",14543,6498,873.2818,11,2,0.931467366937808,"147"
"Whitlam","2578","New South Wales",2782,1423,39.2307,11,1,1,"147"
"Whitlam","2579","New South Wales",1799,911,170.1505,11,2,0.495319383259912,"147"
"Brand","6165","Western Australia",61,43,18.2523,7,1,1,"501"
"Brand","6167","Western Australia",28429,11347,76.6403,7,1,1,"501"
"Brand","6168","Western Australia",24936,12372,49.0226,7,1,1,"501"
"Brand","6169","Western Australia",35313,15226,31.3418,7,1,1,"501"
"Brand","6170","Western Australia",17310,6250,25.1197,7,1,1,"501"
"Brand","6171","Western Australia",37674,13659,87.3153,7,1,1,"501"
"Brand","6172","Western Australia",13469,4924,21.2107,7,1,1,"501"
"Bullwinkel","6056","Western Australia",23692,9961,25.9606,31,2,0.618606229927674,NA
"Bullwinkel","6057","Western Australia",15696,6481,13.1172,31,2,1,NA
"Bullwinkel","6058","Western Australia",13185,5710,13.6852,31,1,1,NA
"Bullwinkel","6070","Western Australia",3710,1441,12.062,31,1,1,NA
"Bullwinkel","6071","Western Australia",3508,1346,44.5963,31,1,1,NA
"Bullwinkel","6072","Western Australia",835,325,5.8633,31,1,1,NA
"Bullwinkel","6073","Western Australia",3185,1341,31.6307,31,1,1,NA
"Bullwinkel","6074","Western Australia",1000,389,169.4161,31,1,1,NA
"Bullwinkel","6076","Western Australia",21068,8335,229.9363,31,1,1,NA
"Bullwinkel","6081","Western Australia",4901,1818,37.4572,31,1,1,NA
"Bullwinkel","6082","Western Australia",3439,1278,76.1251,31,1,1,NA
"Bullwinkel","6083","Western Australia",3241,1257,438.146,31,1,1,NA
"Bullwinkel","6084","Western Australia",6,3,74.9605,31,2,0.000678119349005425,NA
"Bullwinkel","6107","Western Australia",6550,2030,8.3272,31,3,0.1395101171459,NA
"Bullwinkel","6109","Western Australia",398,241,3.4992,31,2,0.0311302307391474,NA
"Bullwinkel","6110","Western Australia",1223,442,26.1758,31,2,0.0276415414171093,NA
"Bullwinkel","6111","Western Australia",11997,4688,435.0017,31,2,0.524413166061984,NA
"Bullwinkel","6112","Western Australia",7248,2837,60.1624,31,2,0.105465339619347,NA
"Bullwinkel","6302","Western Australia",3460,1862,2131.5916,31,1,1,NA
"Bullwinkel","6304","Western Australia",1188,692,584.3188,31,1,1,NA
